Booking Stage,Price,Demand,Expected Revenue
Early,1100,1.7433095811025825,1917.6405392128408
Early,1110,1.712162978606409,1900.500906253114
Early,1120,1.70221150923018,1906.4768903378015
Early,1130,1.677377282072713,1895.4363287421659
Early,1140,1.646459920393259,1876.9643092483154
Early,1150,1.5661859439173775,1801.113835504984
Early,1160,1.5578009974757072,1807.0491570718204
Early,1170,1.5313387536637504,1791.666341786588
Early,1180,1.5295931013450295,1804.9198595871349
Early,1190,1.494269693369004,1778.180935109115
Early,1200,1.4522959544611878,1742.7551453534254
Early,1210,1.422259551290868,1720.9340570619504
Early,1220,1.3875026842799296,1692.7532748215142
Early,1230,1.3951884503508918,1716.0817939315968
Early,1240,1.3917297184426825,1725.7448508689263
Early,1250,1.4059522071026245,1757.4402588782807
Early,1260,1.3864494222764088,1746.926272068275
Early,1270,1.347597601226059,1711.4489535570951
Early,1280,1.3631061201595536,1744.7758338042286
Early,1290,1.371550857186432,1769.3006057704974
Early,1300,1.3537359224546943,1759.8566991911025
Early,1310,1.3127903751366032,1719.7553914289501
Early,1320,1.3089212910757455,1727.776104219984
Early,1330,1.2901772992042488,1715.9358079416509
Early,1340,1.295720635953718,1736.265652177982
Early,1350,1.2772458957193753,1724.2819592211567
Early,1360,1.266987004527682,1723.1023261576477
Early,1370,1.2740235459810436,1745.4122579940297
Early,1380,1.2723783032228435,1755.882058447524
Early,1390,1.286297705409599,1787.9538105193426
Early,1400,1.2482312641304545,1747.5237697826362
Early,1410,1.2270906482929318,1730.197814093034
Early,1420,1.2270906482929318,1742.468720575963
Early,1430,1.1984387361843805,1713.767392743664
Early,1440,1.1688026827709121,1683.0758631901135
Early,1450,1.1629676568284948,1686.3031024013173
Early,1460,1.1448224237799502,1671.4407387187273
Early,1470,1.128779197090953,1659.305419723701
Early,1480,1.1206695602731553,1658.59094920427
Early,1490,1.1096745251512203,1653.4150424753184
Early,1500,1.1051910320968314,1657.7865481452473
Early,1510,1.1082620037392799,1673.4756256463127
Early,1520,1.1031201677618396,1676.7426549979962
Early,1530,1.0902826484636248,1668.132452149346
Early,1540,1.092690257245934,1682.7429961587384
Early,1550,1.0555051672016043,1636.0330091624867
Early,1560,1.0272396418153806,1602.4938412319939
Early,1570,0.9888182438567736,1552.4446428551346
Early,1580,0.9599145296677878,1516.6649568751047
Early,1590,0.9511706728586331,1512.3613698452266
Early,1600,0.8797340547859358,1407.5744876574972
Early,1610,0.8797340547859358,1416.3718282053567
Early,1620,0.7782884618809591,1260.8273082471537
Early,1630,0.7160550737547533,1167.169770220248
Early,1640,0.7160550737547533,1174.3303209577955
Early,1650,0.6697015896627958,1105.0076229436131
Early,1660,0.5673939818100351,941.8740098046583
Early,1670,0.4711739347304711,786.8604709998867
Early,1680,0.47304866411936786,794.721755720538
Early,1690,0.47192339633138225,797.550539800036
Early,1700,0.47192339633138225,802.2697737633498
Early,1710,0.4188923271129772,716.305879363191
Early,1720,0.4079564951718231,701.6851716955357
Early,1730,0.4079564951718231,705.7647366472539
Early,1740,0.3927778200266365,683.4334068463476
Early,1750,0.3248166859458239,568.4292004051919
Early,1760,0.3038419551144429,534.7618410014195
Early,1770,0.3038419551144429,537.8002605525639
Early,1780,0.2806642677118747,499.58239652713695
Early,1790,0.281652934291432,504.1587523816633
Early,1800,0.281652934291432,506.9752817245776
Early,1810,0.24836186451398667,449.5349747703159
Early,1820,0.22726001202776658,413.61322189053516
Early,1830,0.22726001202776658,415.88582201081283
Early,1840,0.21322696008663033,392.33760655939983
Early,1850,0.21322696008663033,394.4698761602661
Early,1860,0.21724010521262915,404.0665956954902
Early,1870,0.19451606333460258,363.7450384357068
Early,1880,0.19451606333460258,365.6901990690529
Early,1890,0.19451606333460258,367.6353597023989
Early,1900,0.18610822955894335,353.6056361619924
Early,1910,0.18610822955894335,355.4667184575818
Early,1920,0.18124404274430628,347.98856206906805
Early,1930,0.18124404274430628,349.8010024965111
Early,1940,0.18124404274430628,351.61344292395415
Early,1950,0.18124404274430628,353.42588335139726
Early,1960,0.18124404274430628,355.2383237788403
Early,1970,0.1591113831467874,313.4494247991712
Early,1980,0.1591113831467874,315.04053863063905
Early,1990,0.1591113831467874,316.63165246210696
Early,2000,0.1463518599737581,292.7037199475162
Final,500,19.52393607853317,9761.968039266585
Final,510,19.347524579446073,9867.237535517497
Final,520,19.316968000943746,10044.823360490747
Final,530,19.316968000943746,10237.993040500185
Final,540,19.29287784445117,10418.15403600363
Final,550,19.13907059929798,10526.488829613889
Final,560,18.956010139636255,10615.365678196304
Final,570,18.956010139636255,10804.925779592666
Final,580,18.606062382101882,10791.516181619092
Final,590,18.46535229671256,10894.55785506041
Final,600,18.389889194236645,11033.933516541987
Final,610,18.20168220650271,11103.026145966653
Final,620,18.120888650062575,11234.950963038797
Final,630,17.9392103477367,11301.702519074122
Final,640,17.8688784487499,11436.082207199936
Final,650,17.71238010356197,11513.04706731528
Final,660,17.567028853428596,11594.239043262873
Final,670,16.954263937272287,11359.356837972433
Final,680,16.887018661231252,11483.172689637251
Final,690,16.61404483543714,11463.690936451627
Final,700,16.379882113010797,11465.917479107558
Final,710,16.242335658630253,11532.05831762748
Final,720,16.169951923685872,11642.365385053829
Final,730,15.518167368269843,11328.262178836985
Final,740,15.456061692271774,11437.485652281113
Final,750,15.170234165337957,11377.675624003468
Final,760,15.033979019555899,11425.824054862484
Final,770,15.078069892802452,11610.113817457888
Final,780,14.849109615572015,11582.305500146173
Final,790,14.635015406959315,11561.66217149786
Final,800,14.584032985904551,11667.22638872364
Final,810,14.37082917831276,11640.371634433337
Final,820,14.291034031175904,11718.647905564241
Final,830,14.049870489595135,11661.392506363962
Final,840,13.974331792774546,11738.43870593062
Final,850,13.665611553348194,11615.769820345966
Final,860,13.532838550165586,11638.241153142404
Final,870,13.35471729213611,11618.604044158415
Final,880,13.16661232293739,11586.618844184903
Final,890,13.013186381354645,11581.735879405634
Final,900,12.801267841108254,11521.141056997429
Final,910,12.600451311311337,11466.410693293317
Final,920,12.331191560007214,11344.696235206637
Final,930,12.304128416066439,11442.839426941788
Final,940,12.232789876307159,11498.822483728729
Final,950,12.040612406513151,11438.581786187493
Final,960,11.673900778756929,11206.944747606653
Final,970,11.509097656494514,11163.82472679968
Final,980,11.364579695011832,11137.288101111595
Final,990,11.22902741639195,11116.73714222803
Final,1000,11.058977638086839,11058.977638086839
Final,1010,10.880959887314807,10989.769486187955
Final,1020,10.761209044578571,10976.433225470142
Final,1030,10.62385779678741,10942.573530691032
Final,1040,10.381037946497088,10796.279464356972
Final,1050,10.36082279416421,10878.86393387242
Final,1060,10.04694542274352,10649.76214810813
Final,1070,9.714293097189366,10394.29361399262
Final,1080,9.7061623476913,10482.655335506604
Final,1090,9.527877269350817,10385.386223592392
Final,1100,9.290133712893166,10219.147084182483
Final,1110,9.141292535325206,10146.83471421098
Final,1120,9.081857732713141,10171.680660638718
Final,1130,9.000308212880874,10170.348280555389
Final,1140,8.754235933515345,9979.828964207492
Final,1150,8.4846194639991,9757.312383598966
Final,1160,8.469013965593021,9824.056200087904
Final,1170,8.324776053698473,9739.987982827213
Final,1180,8.289023241602456,9781.047425090897
Final,1190,8.04544310573328,9574.077295822604
Final,1200,7.790338485074135,9348.406182088962
Final,1210,7.579624751505875,9171.345949322109
Final,1220,7.432061496192442,9067.115025354778
Final,1230,7.383008842185445,9081.100875888098
Final,1240,7.360904948384979,9127.522135997375
Final,1250,7.266474904370533,9083.093630463167
Final,1260,7.109344652902033,8957.774262656561
Final,1270,6.892604026189288,8753.607113260396
Final,1280,6.7455232612729965,8634.269774429435
Final,1290,6.731988838076755,8684.265601119014
Final,1300,6.598383175116091,8577.898127650918
Final,1310,6.343643376319781,8310.172822978913
Final,1320,6.318544654178218,8340.478943515249
Final,1330,6.136387763343415,8161.395725246743
Final,1340,6.079315330083295,8146.2825423116155
Final,1350,5.9832725459386635,8077.417937017196
Final,1360,5.840939579816882,7943.67782855096
Final,1370,5.835976465878765,7995.287758253909
Final,1380,5.700227808658126,7866.314375948215
Final,1390,5.680190143269959,7895.464299145243
Final,1400,5.486978791212513,7681.770307697519
Final,1410,5.371998976463949,7574.518556814169
Final,1420,5.371998976463949,7628.238546578808
Final,1430,5.158906681767916,7377.236554928119
Final,1440,4.961592145443758,7144.692689439012
Final,1450,4.913751576703699,7124.939786220364
Final,1460,4.791917579759724,6996.199666449198
Final,1470,4.677891047838031,6876.499840321906
Final,1480,4.620934326384683,6838.982803049331
Final,1490,4.560786241493645,6795.571499825531
Final,1500,4.518864245238031,6778.296367857047
Final,1510,4.43222115322487,6692.653941369555
Final,1520,4.372839423972873,6646.715924438767
Final,1530,4.296127202126626,6573.074619253738
Final,1540,4.230627658559587,6515.166594181764
Final,1550,4.182902768582632,6483.499291303079
Final,1560,4.089618982246734,6379.8056123049055
Final,1570,3.9471707424779887,6197.058065690442
Final,1580,3.834220032077754,6058.067650682851
Final,1590,3.8403562811027117,6106.1664869533115
Final,1600,3.6800584189244283,5888.0934702790855
Final,1610,3.6800584189244283,5924.894054468329
Final,1620,3.5503169764724896,5751.5135018854335
Final,1630,3.4885073205768338,5686.266932540239
Final,1640,3.4885073205768338,5721.1520057460075
Final,1650,3.4236237200843496,5648.979138139177
Final,1660,3.329660929426823,5527.237142848527
Final,1670,3.078263826902824,5140.700590927717
Final,1680,3.0707469921005437,5158.854946728913
Final,1690,3.065659839889739,5180.965129413658
Final,1700,3.065659839889739,5211.621727812556
Final,1710,2.932458901271003,5014.504721173415
Final,1720,2.919655663160038,5021.807740635266
Final,1730,2.919655663160038,5051.004297266866
Final,1740,2.8620849827554053,4980.027869994406
Final,1750,2.7005925874794316,4726.037028089006
Final,1760,2.61085611901495,4595.106769466312
Final,1770,2.61085611901495,4621.215330656461
Final,1780,2.5448671223375543,4529.863477760847
Final,1790,2.5444047835714865,4554.484562592961
Final,1800,2.5444047835714865,4579.928610428676
Final,1810,2.407318250751192,4357.2460338596575
Final,1820,2.3103648977593574,4204.864113922031
Final,1830,2.3103648977593574,4227.967762899624
Final,1840,2.2262979112268475,4096.388156657399
Final,1850,2.2262979112268475,4118.651135769668
Final,1860,2.1890412411760813,4071.6167085875113
Final,1870,2.166317199298056,4051.013162687365
Final,1880,2.166317199298056,4072.6763346803455
Final,1890,2.166317199298056,4094.339506673326
Final,1900,2.1579093655223973,4100.027794492555
Final,1910,2.1579093655223973,4121.606888147779
Final,1920,2.111658476129894,4054.3842741693966
Final,1930,2.111658476129894,4075.5008589306954
Final,1940,2.111658476129894,4096.617443691995
Final,1950,2.111658476129894,4117.734028453293
Final,1960,2.111658476129894,4138.850613214592
Final,1970,2.027709654727772,3994.588019813711
Final,1980,2.027709654727772,4014.865116360989
Final,1990,2.027709654727772,4035.1422129082666
Final,2000,1.8812386342185383,3762.4772684370764
Middle,500,12.721588423159833,6360.794211579917
Middle,510,12.650814638060709,6451.915465410962
Middle,520,12.541710261755426,6521.689336112821
Middle,530,12.541710261755426,6647.106438730376
Middle,540,12.526619469727832,6764.37451365303
Middle,550,12.48490832256375,6866.699577410063
Middle,560,12.389397214132513,6938.062439914207
Middle,570,12.389397214132513,7061.956412055532
Middle,580,12.197288034360678,7074.427059929193
Middle,590,12.094504014143675,7135.757368344768
Middle,600,12.01904091166776,7211.424547000656
Middle,610,11.837934117996596,7221.139811977923
Middle,620,11.779642324128272,7303.378240959529
Middle,630,11.628326500010445,7325.84569500658
Middle,640,11.546727413455633,7389.905544611605
Middle,650,11.37423213712814,7393.250889133291
Middle,660,11.30842590717467,7463.561098735282
Middle,670,10.994381417164162,7366.235549499988
Middle,680,10.927116482605314,7430.439208171613
Middle,690,10.734309465916514,7406.6735314823945
Middle,700,10.592893951823568,7415.025766276497
Middle,710,10.463116400896082,7428.8126446362185
Middle,720,10.397277792345317,7486.0400104886285
Middle,730,10.106034014094604,7377.404830289061
Middle,740,10.052877518846143,7439.129363946146
Middle,750,9.903481161080812,7427.610870810609
Middle,760,9.801904054361206,7449.447081314516
Middle,770,9.845994927607755,7581.416094257971
Middle,780,9.710317759591746,7574.047852481562
Middle,790,9.57322405293507,7562.8470018187045
Middle,800,9.499581719582773,7599.665375666218
Middle,810,9.352212047537712,7575.291758505547
Middle,820,9.27722732728097,7607.326408370395
Middle,830,9.1174094300978,7567.449826981174
Middle,840,9.059894668436264,7610.311521486462
Middle,850,8.882080366021746,7549.768311118484
Middle,860,8.829001543827891,7592.941327691986
Middle,870,8.700579031649472,7569.503757535041
Middle,880,8.579603972973992,7550.051496217113
Middle,890,8.478373848141535,7545.752724845966
Middle,900,8.360869163074689,7524.78224676722
Middle,910,8.223830116253897,7483.685405791046
Middle,920,8.009161883584754,7368.428932897974
Middle,930,8.002165577106,7442.01398670858
Middle,940,7.982401319601004,7503.457240424944
Middle,950,7.855422310764505,7462.651195226279
Middle,960,7.688558410277826,7381.016073866714
Middle,970,7.645764909169112,7416.391961894039
Middle,980,7.5532884139512655,7402.22264567224
Middle,990,7.479934955497479,7405.135605942504
Middle,1000,7.305256926120798,7305.256926120798
Middle,1010,7.198018876789629,7269.999065557525
Middle,1020,7.122592378273913,7265.0442258393905
Middle,1030,7.056785078921843,7268.488631289498
Middle,1040,6.899937409219575,7175.934905588358
Middle,1050,6.897555403196275,7242.433173356088
Middle,1060,6.625159701375415,7022.66928345794
Middle,1070,6.413302071263509,6862.233216251954
Middle,1080,6.405171321765442,6917.585027506678
Middle,1090,6.300833345288274,6867.908346364219
Middle,1100,6.118085427760076,6729.8939705360835
Middle,1110,6.014344425518598,6675.922312325643
Middle,1120,5.953855480433071,6668.318138085039
Middle,1130,5.8929718267482905,6659.058164225568
Middle,1140,5.717670219088353,6518.144049760722
Middle,1150,5.462238143977919,6281.573865574606
Middle,1160,5.446632645571841,6318.093868863335
Middle,1170,5.383681232941256,6298.907042541269
Middle,1180,5.381935580622535,6350.683985134591
Middle,1190,5.280284377115468,6283.5384087674065
Middle,1200,5.10144609202422,6121.735310429064
Middle,1210,4.966087081028134,6008.965368044042
Middle,1220,4.854721735689726,5922.760517541466
Middle,1230,4.812440150425707,5919.301385023619
Middle,1240,4.808981418517499,5963.136958961699
Middle,1250,4.76002943113536,5950.036788919199
Middle,1260,4.694082826943269,5914.5443619485195
Middle,1270,4.580124067470653,5816.757565687729
Middle,1280,4.498270686392851,5757.786478582849
Middle,1290,4.48473626319661,5785.309779523627
Middle,1300,4.367912545476741,5678.286309119763
Middle,1310,4.208301201248095,5512.874573635005
Middle,1320,4.183202479106532,5521.827272420622
Middle,1330,4.05802555061374,5397.173982316274
Middle,1340,4.010006548437675,5373.408774906484
Middle,1350,3.9224436332165946,5295.298904842402
Middle,1360,3.8340128985425532,5214.257542017873
Middle,1370,3.8290497846044373,5245.798204908079
Middle,1380,3.7490665056800982,5173.711777838535
Middle,1390,3.7294938075584856,5183.996392506295
Middle,1400,3.6229926051875103,5072.189647262515
Middle,1410,3.557314017067802,5015.812764065601
Middle,1420,3.557314017067802,5051.385904236279
Middle,1430,3.4401283316236153,4919.3835142217695
Middle,1440,3.3049847562915593,4759.178049059846
Middle,1450,3.275953687285141,4750.132846563454
Middle,1460,3.207177553308073,4682.479227829786
Middle,1470,3.138259977618781,4613.242167099608
Middle,1480,3.1049552721140854,4595.333802728846
Middle,1490,3.0697797846639743,4573.9718791493215
Middle,1500,3.027857788408361,4541.786682612541
Middle,1510,2.9412146963951997,4441.234191556751
Middle,1520,2.901412708772254,4410.147317333826
Middle,1530,2.8588168374824634,4373.989761348169
Middle,1540,2.8210140017552487,4344.361562703083
Middle,1550,2.7560601377312564,4271.893213483448
Middle,1560,2.69345165379555,4201.784579921058
Middle,1570,2.5784148398506637,4048.111298565542
Middle,1580,2.506418046884689,3960.140514077809
Middle,1590,2.5128712822439594,3995.4653387678954
Middle,1600,2.427992841510286,3884.788546416458
Middle,1610,2.427992841510286,3909.0684748315607
Middle,1620,2.3372569809610324,3786.3563091568726
Middle,1630,2.2902159704387453,3733.052031815155
Middle,1640,2.2902159704387453,3755.9541915195423
Middle,1650,2.2296777442350333,3678.968277987805
Middle,1660,2.1395644510769887,3551.6769887878013
Middle,1670,1.9369956929718022,3234.7828072629095
Middle,1680,1.9388704223606985,3257.3023095659737
Middle,1690,1.933783270149894,3268.0937265533207
Middle,1700,1.933783270149894,3287.43155925482
Middle,1710,1.8563627600485444,3174.380319683011
Middle,1720,1.8435595219375789,3170.9223777326356
Middle,1730,1.8435595219375789,3189.3579729520116
Middle,1740,1.8139786129677806,3156.3227865639383
Middle,1750,1.6944828078340057,2965.34491370951
Middle,1760,1.6509472265818679,2905.6671187840875
Middle,1770,1.6509472265818679,2922.176591049906
Middle,1780,1.6082178383766772,2862.6277523104854
Middle,1790,1.609206504956235,2880.4796438716608
Middle,1800,1.609206504956235,2896.571708921223
Middle,1810,1.5160773657884277,2744.100032077054
Middle,1820,1.4555064644244444,2649.021765252489
Middle,1830,1.4555064644244444,2663.576829896733
Middle,1840,1.414157209657915,2602.0492657705636
Middle,1850,1.414157209657915,2616.190837867143
Middle,1860,1.4385289884067558,2675.663918436566
Middle,1870,1.4482429057855848,2708.2142338190433
Middle,1880,1.4482429057855848,2722.6966628768996
Middle,1890,1.4482429057855848,2737.1790919347554
Middle,1900,1.4497421820957368,2754.5101459818998
Middle,1910,1.4497421820957368,2769.0075678028575
Middle,1920,1.4516609473837017,2787.1890189767073
Middle,1930,1.4516609473837017,2801.7056284505443
Middle,1940,1.4516609473837017,2816.2222379243813
Middle,1950,1.4516609473837017,2830.7388473982182
Middle,1960,1.4516609473837017,2845.255456872055
Middle,1970,1.3922525012964022,2742.7374275539123
Middle,1980,1.3922525012964022,2756.659952566876
Middle,1990,1.3922525012964022,2770.5824775798405
Middle,2000,1.3737776596896154,2747.5553193792307
